,frequency,place_name,yr,period,index_nsa,Pct_change
642,monthly,East South Central Division,2016,4,213.94,0.014077830971228167
643,monthly,East South Central Division,2016,5,216.15,0.010329999065158413
644,monthly,East South Central Division,2016,6,216.46,0.0014341892204488005
645,monthly,East South Central Division,2016,7,218.36,0.00877760325233301
646,monthly,East South Central Division,2016,8,219.13,0.0035262868657262025
647,monthly,East South Central Division,2016,9,219.0,-0.000593255145347471
648,monthly,East South Central Division,2016,10,217.64,-0.006210045662100483
649,monthly,East South Central Division,2016,11,219.22,0.007259694909024228
650,monthly,East South Central Division,2016,12,220.92,0.007754766900830212
651,monthly,East South Central Division,2017,1,217.33,-0.01625022632627182
652,monthly,East South Central Division,2017,2,221.23,0.017945060507062793
653,monthly,East South Central Division,2017,3,225.44,0.01902996881074004
654,monthly,East South Central Division,2017,4,225.29,-0.0006653655074521092
655,monthly,East South Central Division,2017,5,227.98,0.011940166008256092
656,monthly,East South Central Division,2017,6,229.52,0.006754978506886555
657,monthly,East South Central Division,2017,7,231.97,0.010674451028232834
658,monthly,East South Central Division,2017,8,232.76,0.0034056127947579284
659,monthly,East South Central Division,2017,9,230.66,-0.00902216875751849
660,monthly,East South Central Division,2017,10,233.84,0.013786525622127899
661,monthly,East South Central Division,2017,11,230.63,-0.013727334929866664
662,monthly,East South Central Division,2017,12,232.18,0.006720721501972893
663,monthly,East South Central Division,2018,1,232.43,0.0010767507967957002
664,monthly,East South Central Division,2018,2,234.57,0.009207073097276641
665,monthly,East South Central Division,2018,3,237.36,0.011894104105384384
666,monthly,East South Central Division,2018,4,238.43,0.004507920458375336
667,monthly,East South Central Division,2018,5,243.51,0.021306043702554067
668,monthly,East South Central Division,2018,6,245.32,0.007432959632047931
669,monthly,East South Central Division,2018,7,245.77,0.0018343388227621826
670,monthly,East South Central Division,2018,8,246.72,0.0038654026121982543
671,monthly,East South Central Division,2018,9,245.6,-0.004539559014267169
672,monthly,East South Central Division,2018,10,246.02,0.001710097719869852
673,monthly,East South Central Division,2018,11,248.42,0.009755304446792845
674,monthly,East South Central Division,2018,12,247.43,-0.003985186377908345
675,monthly,East South Central Division,2019,1,246.0,-0.005779412359051106
676,monthly,East South Central Division,2019,2,250.37,0.017764227642276476
677,monthly,East South Central Division,2019,3,252.05,0.006710069097735305
